i,o,d,azimuth,arc,o_area,d_area,grid_dist,o_km_from_sub,d_km_from_sub,crosses_sub,real_flow,weight
149119,283,31,-136.428,11.5685,1.97874,1.48641,15.8494,0.904707,4.06742,TRUE,0,5.849998302835569e-6
94995,351,445,162.494,1.30298,1.02098,0.932443,1.33829,0.0276385,0.026849,FALSE,37.0341,1.6867116014374495e-5
128970,341,385,157.189,4.56356,0.54993,1.08795,5.07572,1.45517,2.36762,TRUE,32.6966,4.910030212173243e-6
79569,226,84,53.9891,5.75534,1.85914,2.02414,7.39938,0.00723389,3.84962,TRUE,12.4086,1.92195930690072e-5
100872,11,106,93.9136,10.1031,1.46246,0.966679,12.9739,7.44276,1.18165,FALSE,3.61111,3.659406001786749e-6
54872,146,147,171.478,4.13872,2.00477,2.72202,4.63095,1.97923,1.81458,FALSE,0,4.950712484542759e-5
184844,152,74,-77.2899,8.58725,2.02065,1.84235,11.677,1.64803,2.01766,TRUE,11.9629,1.0034128333223442e-5
30486,290,157,144.173,4.43427,2.51167,2.53252,5.682,1.93567,3.88314,FALSE,6.9379,4.577081380249192e-5
95551,348,134,-39.2737,13.3976,1.23506,2.50664,17.631,0.900689,2.96603,FALSE,1.62998,5.013478630932852e-6
72311,54,53,171.277,2.04812,2.12283,2.26283,2.28821,5.54569,4.52608,FALSE,27.4941,7.729386010522654e-5
85017,436,263,100.07,8.66459,1.14058,2.75451,11.6056,1.65218,7.18264,FALSE,0,8.485347001191144e-6
124098,162,392,-120.573,2.87415,0.619892,2.221,3.51503,0.723947,1.67258,FALSE,80.9628,1.7428327432045737e-5
145706,148,358,-92.4973,3.92426,1.30889,0.894648,4.73816,0.884979,0.0381405,TRUE,21.1638,1.0351444163436397e-5
29845,234,264,118.974,10.1774,2.01465,2.01521,14.4183,5.47325,9.19799,FALSE,0,8.779400668809135e-6
56588,0,360,-38.8566,7.14918,0.674357,1.05659,9.37428,1.52929,3.01695,TRUE,29.5942,2.5153225496503424e-6
65532,394,13,-86.8919,16.709,1.92365,1.81345,21.2879,1.0334700000000001,3.44639,TRUE,125.797,4.0294279569834824e-6
191616,42,33,-18.0648,2.05014,1.65002,1.50814,2.1217,1.96048,4.00902,FALSE,3.42243,4.065318460498678e-5
117157,36,323,28.8138,19.7732,1.37207,1.80489,27.9578,2.23179,1.2697,TRUE,0,1.621138813653995e-6
54455,341,40,-41.5753,13.4535,0.54993,2.27091,17.9617,1.45517,7.12594,FALSE,0,1.930194491389642e-6
28351,151,434,91.2639,3.08441,2.26984,1.07103,3.86602,3.99399,4.81823,FALSE,9.3541,2.758514764019692e-5
77833,228,440,36.3482,4.80316,1.10258,0.664025,6.74192,0.338641,3.90222,TRUE,56.7837,4.115505630218755e-6
8449,349,311,19.0431,8.64728,0.917168,1.56009,12.0318,1.1731,1.19625,TRUE,32.352,3.832796894522646e-6
93196,251,90,-93.6963,19.6545,2.17766,1.73222,23.3894,3.74813,1.06682,TRUE,4.37014,3.2270105647865323e-6
95019,207,294,39.7183,3.84408,1.33989,1.35413,5.34733,1.82161,3.8968,FALSE,5.35699,1.4063971142709222e-5
108071,378,87,-1.48984,9.8344,0.483672,1.61365,11.9666,1.59037,1.87931,FALSE,0,2.09230472321082e-6
66579,179,165,-148.252,4.92144,1.13492,0.482888,6.95281,1.59154,1.66173,TRUE,14.0259,2.971059098262077e-6
26791,365,26,-54.9996,15.3457,0.591069,1.11083,21.6163,1.47328,8.26656,TRUE,7.61796,7.167214811873514e-7
163622,283,375,-157.584,9.20912,1.97874,0.739681,12.9295,0.904707,2.83601,TRUE,0,3.8025914673954694e-6
21782,427,100,-53.2725,2.48175,0.5004,0.735432,3.48281,0.0112812,1.99522,TRUE,37.7989,4.703370028191356e-6
88963,323,307,69.4882,10.2609,1.80489,1.05525,11.0737,1.2697,5.19197,TRUE,0,5.281175006249944e-6
71078,234,150,-104.364,10.1923,2.01465,1.81516,10.4666,5.47325,4.29109,FALSE,6.22881,1.0724333450037253e-5
146874,252,321,-102.862,18.1135,2.06265,2.51098,19.0869,1.84921,8.52514,TRUE,9.47017,7.029229449223133e-6
157759,275,34,119.995,4.9963,1.13975,2.26404,7.07604,10.462,6.90964,FALSE,26.1228,1.373539607136548e-5
124196,243,224,-16.5667,8.52582,2.18563,1.30501,8.6368,2.61921,2.7118,TRUE,0,1.1909872485246013e-5
136767,273,155,101.285,19.4417,1.6472,1.7136,26.259,12.2271,1.7884,TRUE,0,2.033733889450044e-6
43074,374,424,72.9051,2.16957,1.72157,0.376448,2.21632,2.08305,2.36303,FALSE,7.68323,1.0499509075187032e-5
38876,411,68,-115.28,10.6809,0.38225,1.07278,12.3036,0.00450393,3.45158,TRUE,33.9674,1.094708659959341e-6
184165,164,449,72.5028,1.2612,1.78883,1.67726,1.29939,2.79482,4.04424,FALSE,16.2852,5.356073815492217e-5
154493,436,276,-104.793,26.4832,1.14058,1.02744,27.0072,1.65218,10.2137,TRUE,0,8.04306383671061e-7
105723,194,148,-145.678,12.1149,0.952134,1.30889,17.0663,3.13633,0.884979,FALSE,4.83167,2.197251575825258e-6
162630,34,123,130.297,11.1142,2.26404,0.710437,15.4297,6.90964,0.875561,TRUE,0,3.28008419855061e-6
162072,146,98,-143.68,10.1295,2.00477,1.31794,14.2154,1.97923,1.85811,TRUE,0,5.830108910112176e-6
167981,150,444,-175.32,12.375,1.81516,1.45182,15.9166,4.29109,0.860939,FALSE,4.64642,5.2175711643786125e-6
28448,74,130,90.5081,6.43774,1.84235,2.22652,8.01826,2.01766,5.06918e-4,TRUE,12.7539,1.9312559666003114e-5
147738,382,206,75.9396,8.90164,0.749775,1.35894,9.2031,0.648857,0.0263968,TRUE,57.8917,3.736219063230364e-6
169082,191,145,-127.538,9.04889,2.08683,0.418405,11.7682,2.13796,0.786478,TRUE,17.1664,2.3483991727547104e-6
70775,226,249,73.476,2.66041,1.85914,1.52047,2.7,0.00723389,2.6571,TRUE,9.06503,4.318243938272488e-5
173687,9,28,-119.335,12.3143,2.0817,1.11409,14.8615,1.25878,5.05333,TRUE,0,4.865229915904753e-6
30537,421,414,105.416,9.42932,0.700186,0.836441,12.9873,0.898733,2.07462,TRUE,0,1.5141272953418064e-6
69441,40,302,-157.396,3.97665,2.27091,1.90947,5.58595,7.12594,8.40987,FALSE,10.799,3.189956263115362e-5
13502,33,374,134.332,2.21379,1.50814,1.72157,3.02179,4.00902,2.08305,FALSE,8.65431,3.735997345121628e-5
92396,280,87,-113.7,14.4225,1.20217,1.61365,16.2916,5.45233,1.87931,TRUE,8.53282,3.731241440577473e-6
75355,16,17,162.065,2.07862,1.12874,2.54829,2.14612,3.21719,5.02088,FALSE,13.1038,4.6891556270184154e-5
55099,219,189,-152.491,7.5208,1.10468,2.34756,10.6292,4.96079,3.25767,FALSE,0.936334,7.469891683226057e-6
121991,373,360,58.2573,0.98268200000000006,1.0714,1.05659,1.21484,3.99433,3.01695,FALSE,28.0382,2.0606052693133167e-5
60533,193,181,-18.0167,5.63903,1.10524,2.19468,5.84671,0.347087,4.39728,FALSE,11.5899,1.6782387834392256e-5
81439,210,451,-153.822,6.15772,1.37166,1.3233,8.6939,1.74743,3.33022,FALSE,9.44718,7.482804302040739e-6
120768,101,359,-9.42595,6.13165,0.833916,1.3117,6.78145,0.00748654,2.82781,FALSE,0,6.104510251931279e-6
99257,19,2,-116.212,2.90232,2.11967,1.51429,3.37652,8.55316,11.2801,FALSE,20.2232,4.2292409567351795e-5
183288,310,437,14.8344,10.4452,1.96217,1.07266,14.3004,1.51447,0.335435,TRUE,4.43266,4.6027579071156286e-6
89463,413,373,-78.7483,14.8318,1.40223,1.0714,20.0056,2.06551,3.99433,TRUE,0,1.8096479870275732e-6
32228,155,290,-8.14254,6.27618,1.7136,2.51167,7.05737,1.7884,1.93567,FALSE,18.8978,2.297027537536819e-5
158620,190,189,-13.612,1.79773,1.57965,2.34756,1.86456,3.29759,3.25767,FALSE,20.1271,6.184304757138457e-5
116025,318,110,110.867,14.7981,2.53384,0.793235,20.7619,12.2312,1.45477,FALSE,20.7385,2.386995775181643e-6
31099,161,286,-107.267,7.65467,2.81618,2.28737,7.85813,5.33414,2.03132,TRUE,12.079,3.106320535089949e-5
4567,315,380,121.573,12.0757,2.16993,0.897464,17.086,10.3304,1.3045,FALSE,8.36228,3.4238527570998216e-6
20608,363,104,-5.39954,9.85095,1.31235,1.48667,11.4737,2.10276,0.732807,TRUE,16.7625,5.294053055790296e-6
164864,398,295,-10.8426,8.60284,1.57458,1.489,9.33051,1.99835,6.0049,TRUE,5.31743,8.356281298295737e-6
194999,381,135,162.091,2.05909,0.856569,0.487222,2.12848,0.210836,0.0374597,TRUE,27.6612,6.813967024226464e-6
133155,430,198,-171.002,3.80957,0.855161,1.85343,5.05235,3.16252,2.04668,FALSE,10.6899,1.3071634108840727e-5
120310,331,394,-133.745,4.16433,0.714522,1.92365,5.63368,1.31215,1.0334700000000001,FALSE,20.3656,1.0001755880807713e-5
19606,257,358,-120.999,22.151,2.53664,0.894648,27.2396,5.10715,0.0381405,TRUE,11.8544,1.5423031356425152e-6
194793,437,438,-48.282,4.92007,1.07266,0.837962,6.79973,0.335435,3.9142,TRUE,27.1001,4.99993250207848e-6
33119,30,40,-9.79317,4.11845,2.54249,2.27091,4.5347,6.31022,7.12594,FALSE,8.75724,5.368078602017185e-5
27041,64,228,86.9553,19.1881,1.52754,1.10258,23.05,3.2597,0.338641,TRUE,8.74038,1.4371677169704255e-6
170978,257,253,-40.812,2.61623,2.53664,1.5057,3.48005,5.10715,5.54037,FALSE,12.8875,4.885420752622901e-5
32883,65,78,166.521,3.15504,1.85623,0.879978,3.28646,0.121308,3.26173,FALSE,14.4105,2.2054622657636584e-5
100393,242,215,-149.857,5.74472,1.25847,1.89983,8.12267,0.76142,0.563546,TRUE,3.02772,1.1064236018338314e-5
67117,255,436,-83.8599,5.10064,2.49985,1.14058,6.65175,3.81247,1.65218,FALSE,10.9773,1.631143737273631e-5
153528,90,235,67.31,19.3139,1.73222,1.39659,21.4945,1.06682,2.74691,TRUE,2.3065,2.706078363631855e-6
5272,291,329,134.536,6.18299,1.75412,0.651551,8.43586,0.696361,1.32616,TRUE,68.1679,4.983158122191713e-6
12697,240,221,-168.278,13.1188,1.26368,1.19522,17.6799,4.76756,1.30436,FALSE,0,2.4282040087019028e-6
130445,141,154,56.7208,3.0059,0.499072,0.367763,3.77205,1.4216,0.567496,TRUE,45.6317,2.14595527184098e-6
167526,53,5,-144.081,9.49901,2.26283,1.60997,13.3389,4.52608,6.75794,FALSE,11.0385,9.056695945891222e-6
43024,191,96,-68.9189,13.1118,2.08683,2.42462,18.3967,2.13796,0.0684013,TRUE,11.6857,7.435516016739233e-6
90429,40,203,76.5695,21.8469,2.27091,1.07847,22.8555,7.12594,4.96176,FALSE,0,2.102488501084215e-6
19339,80,355,117.627,6.89224,1.84221,1.57198,9.76121,2.18003,0.717197,TRUE,8.92104,9.450803065729836e-6
166347,364,286,-19.7492,12.3648,0.308877,2.28737,13.1621,0.0189178,2.03132,TRUE,41.6552,1.7947013507217966e-6
188735,349,445,-86.5889,5.51929,0.917168,0.932443,7.04814,1.1731,0.026849,TRUE,16.8375,4.570154754627481e-6
118695,213,218,-0.0979981,15.1163,1.57228,1.38041,18.6267,0.670635,6.43723,TRUE,0,3.1130425647709744e-6
78640,11,314,69.9922,1.02355,1.46246,1.39732,1.09459,7.44276,7.31635,FALSE,0,3.851305188608495e-5
107629,30,319,-68.6689,6.58963,2.54249,2.12158,9.2542,6.31022,12.2266,FALSE,0,1.955411395771037e-5
84429,327,84,155.555,8.85315,2.56219,2.02414,10.0813,6.84414,3.84962,FALSE,0,1.6027067630952533e-5
117068,147,62,-113.769,10.7606,2.72202,1.69933,12.1589,1.81458,5.06904,TRUE,0,1.237227030610425e-5
132029,189,239,42.2269,10.9467,2.34756,2.72185,15.0902,3.25767,6.60166,FALSE,0,1.3251422247311491e-5
76757,130,209,76.586,10.3776,2.22652,1.63418,10.843,5.06918e-4,0.354079,FALSE,10.1439,1.0270548078157116e-5
188291,389,413,72.8736,4.1801,1.21783,1.40223,4.28071,2.0327,2.06551,FALSE,38.4342,1.7034322986535568e-5
130787,134,80,-137.722,10.4318,2.50664,1.84221,14.3733,2.96603,2.18003,FALSE,7.18913,1.0027452794379337e-5
173444,210,245,73.7024,3.3315,1.37166,0.875738,3.36751,1.74743,2.32801,FALSE,25.7291,1.586620642476553e-5
198577,79,319,-52.946,12.5735,0.655888,2.12158,17.6295,4.0531,12.2266,FALSE,0,2.2539533482702273e-6
149940,130,136,13.6094,2.2592,2.22652,1.87808,3.07646,5.06918e-4,0.947638,FALSE,7.37318,5.9444158835197973e-5
81553,222,226,14.9574,2.26362,1.08868,1.85914,3.10068,0.621773,0.00723389,TRUE,24.0125,2.8617593344956007e-5
125645,51,52,-10.7354,4.70565,0.928641,2.98113,5.11037,5.05122,4.24265,FALSE,28.2714,2.2553180999979913e-5
51641,169,114,162.106,1.23741,1.66194,1.6684,1.2799,4.23414,2.99795,FALSE,53.5789,4.9685848966710594e-5
153712,7,40,74.2356,2.36482,2.64471,2.27091,2.3804,9.18427,7.12594,FALSE,12.0558,9.571338755285566e-5
124978,150,317,-105.872,21.5286,1.81516,2.50369,21.5771,4.29109,13.3743,FALSE,0,5.001816157491942e-6
130238,57,29,-87.7511,2.35327,1.56687,2.01379,2.97856,1.22803,2.14292,FALSE,10.3935,4.58173002091834e-5
127952,245,163,-90.7806,9.29947,0.875738,2.48688,11.4186,2.32801,5.11225,FALSE,10.8488,5.922922883478715e-6
96870,170,145,-125.87,5.23566,0.560438,0.418405,6.7201,0.68043,0.786478,TRUE,28.5463,1.3237018595444831e-6
123719,355,112,-67.3659,3.21214,1.57198,1.2982,4.52277,0.717197,0.00611093,FALSE,27.2301,1.903329220685996e-5
70074,142,422,-107.161,6.1855,1.42327,0.641813,6.33439,0.452948,3.15461,TRUE,26.6103,5.6059827955616774e-6
197026,226,237,128.353,2.27228,1.85914,1.51771,3.17642,0.00723389,2.19504,TRUE,7.07833,3.9178590657716276e-5
177692,432,116,-103.571,9.67356,0.720339,1.89197,10.0726,4.8589,2.26769,TRUE,0,4.217317934190548e-6
107089,120,287,155.3,4.00316,2.06116,2.13127,4.56538,2.52033,0.953222,FALSE,8.42029,4.051358693804327e-5
116690,261,255,-39.1735,2.0514,2.80345,2.49985,2.69916,5.06493,3.81247,FALSE,22.2598,1.0707322368327886e-4
22465,108,152,97.0905,5.48789,1.97088,2.02065,7.21465,0.00267514,1.64803,TRUE,13.521,2.0805393830653156e-5
104986,378,89,-17.654,0.409487,0.483672,0.707871,0.421177,1.59037,1.99932,FALSE,17.5249,1.086154885220482e-5
143109,361,340,11.4467,2.27464,0.60154,0.615105,3.06328,0.00149665,1.97905,FALSE,12.841,5.275415580311972e-6
134187,85,7,-105.264,8.81629,3.06446,2.64471,8.93995,3.97504,9.18427,FALSE,0,3.157409621802683e-5
172014,293,261,82.9479,13.8474,2.59383,2.80345,15.8452,3.85785,5.06493,TRUE,9.79665,1.44671739087812e-5
38530,375,45,-72.7265,2.64587,0.739681,1.86499,3.67122,2.83601,4.09431,FALSE,0,1.6649687562592597e-5
57841,446,324,-79.4351,7.02688,1.1571,1.60028,9.4423,2.96568,1.23541,TRUE,6.3602,6.441901538984181e-6
197223,53,14,-125.216,5.60678,2.26283,1.64898,7.15069,4.52608,9.34867,FALSE,17.575,1.9658742619527467e-5
143870,212,269,72.5307,3.41091,0.902772,0.872352,3.51645,2.93945,3.92542,FALSE,9.57156,9.964999647505732e-6
122752,155,209,51.7381,9.85952,1.7136,1.63418,12.8867,1.7884,0.354079,FALSE,13.6185,7.300015381857808e-6
167428,361,368,-144.844,3.39006,0.60154,1.07912,4.76788,0.00149665,2.00939,TRUE,16.2235,5.698968422059792e-6
195484,101,363,137.713,2.33125,0.833916,1.31235,3.12548,0.00748654,2.10276,TRUE,90.2292,1.5382729329758353e-5
20055,118,175,117.494,8.79212,1.94024,2.4046,12.4513,2.02411,4.56898,FALSE,19.8899,1.2417860577768042e-5
197816,195,213,61.3412,3.28878,1.31998,1.57228,3.94365,0.65416,0.670635,FALSE,15.5289,2.297272649778489e-5
133076,205,151,-43.0838,9.45011,1.89795,2.26984,12.7381,1.16475,3.99399,FALSE,20.3822,1.1339156137808608e-5
60691,76,386,82.8648,5.25352,1.75694,0.554403,6.01201,1.37732,2.08644,FALSE,11.9189,6.4701761485104455e-6
72845,157,223,51.7916,9.9041,2.53252,0.932138,12.9415,3.88314,1.66764,FALSE,0,6.127275685102478e-6
162052,399,57,-23.1409,5.44952,1.42578,1.56687,6.08526,3.85436,1.22803,TRUE,6.42963,1.4571768943307707e-5
66448,62,372,166.038,2.08961,1.69933,1.09844,2.15973,5.06904,4.44799,FALSE,29.2838,3.0394620127290133e-5
88423,404,405,3.70609,3.07366,0.836431,0.663035,3.92178,1.32128,1.53359,TRUE,44.8724,6.1814681551499695e-6
52182,355,350,113.248,4.58408,1.57198,0.856806,6.46183,0.717197,1.152,TRUE,55.4139,8.024438734178236e-6
21723,49,372,158.426,6.62543,2.11431,1.09844,7.23527,5.52689,4.44799,FALSE,6.71401,1.2101933642364095e-5
141734,175,170,-171.63,8.30072,2.4046,0.560438,10.9653,4.56898,0.68043,FALSE,9.66629,3.7661860980402538e-6
177503,308,159,-108.128,5.46882,1.93637,1.83512,5.69642,6.51226,4.66913,FALSE,0,2.548353288583171e-5
162477,32,277,-48.7486,6.01263,1.66754,2.06588,8.31765,1.1385,7.15624,FALSE,0,1.5381980535407352e-5
41821,58,341,61.2978,8.07401,1.69359,0.54993,9.67014,0.0953265,1.45517,TRUE,23.6678,3.092736540519496e-6
91295,57,58,-157.813,1.68663,1.56687,1.69359,2.36702,1.22803,0.0953265,TRUE,14.4483,4.235183841759877e-5
196304,30,20,-10.3592,2.07336,2.54249,2.62577,2.2647,6.31022,6.4381,FALSE,15.5408,1.0766681209438543e-4
155077,290,130,-149.419,2.90892,2.51167,2.22652,4.11217,1.93567,5.06918e-4,FALSE,12.576,5.869864678608076e-5
171353,58,76,111.231,2.59474,1.69359,1.75694,3.64305,0.0953265,1.37732,FALSE,20.3414,3.622914399724319e-5
19798,435,279,105.736,8.34995,0.938486,1.53179,11.5125,4.1076,2.665,TRUE,2.80856,3.8948814245811215e-6
134113,323,293,114.298,6.25915,1.80489,2.59383,8.83793,1.2697,3.85785,TRUE,6.72584,1.8674655662562747e-5
158210,354,73,-62.5387,4.0076,1.02028,2.8281,5.67533,1.92504,4.64317,FALSE,31.2026,2.0795262681534876e-5
8259,378,321,-68.3986,10.3485,0.483672,2.51098,14.5408,1.59037,8.52514,FALSE,0,2.600212608905349e-6
13478,290,161,72.6323,3.41622,2.51167,2.81618,3.51128,1.93567,5.33414,FALSE,11.7938,8.963941136238304e-5
123572,259,356,-129.471,14.8107,1.46661,1.09758,19.5374,3.17178,0.0349412,TRUE,5.2351,2.046629707517707e-6
103661,325,353,170.363,1.28976,1.40343,0.942108,1.42176,1.10366,0.898116,FALSE,10.0879,2.3096245503428378e-5
108248,251,227,-131.426,4.50204,2.17766,1.34559,6.01365,3.74813,1.31175,FALSE,7.52927,1.9456240615402018e-5
165702,150,111,-110.035,6.42046,1.81516,1.63083,6.88405,4.29109,2.40755,FALSE,16.1875,1.6228659744640952e-5
136547,417,161,18.784300000000002,12.6046,0.3888,2.81618,17.5262,0.00839192,5.33414,TRUE,26.4185,1.8015745646058002e-6
95808,189,228,72.6655,4.53173,2.34756,1.10258,4.65926,3.25767,0.338641,TRUE,20.7156,2.3316560768341794e-5
185290,307,248,132.886,8.36184,1.05525,1.60443,11.4988,5.19197,2.33106,TRUE,4.73513,4.589345692844654e-6
50190,214,221,161.714,0.826691,1.23095,1.19522,0.861203,0.953186,1.30436,FALSE,13.0041,3.0842198647814175e-5
186839,163,40,-99.1029,15.5986,2.48688,2.27091,17.368,5.11225,7.12594,FALSE,4.61847,9.520948517430574e-6
126487,295,312,-18.533,2.37957,1.489,1.37693,2.4809,6.0049,8.26685,FALSE,12.8517,3.229458075948942e-5
21556,314,273,-42.2123,6.05347,1.39732,1.6472,8.10888,7.31635,12.2271,FALSE,0,1.0675979982450671e-5
52933,17,320,-25.0123,8.91769,2.54829,2.87325,10.2011,5.02088,5.23064,FALSE,0,2.2226488042751042e-5
12896,9,161,56.1937,7.14453,2.0817,2.81618,9.00746,1.25878,5.33414,TRUE,5.91725,2.2484902811495478e-5
188515,437,220,-105.498,1.64588,1.07266,1.55302,1.65807,0.335435,0.294504,FALSE,55.6603,2.8275762235046168e-5
87131,283,9,119.448,2.82666,1.97874,2.0817,4.00407,0.904707,1.25878,FALSE,28.316,4.472754327743324e-5
80240,44,278,-78.6735,3.92039,1.61248,2.04678,5.29461,6.76859,8.81062,FALSE,7.49576,2.586969692361765e-5
125960,208,146,-47.8254,12.0686,1.42226,2.00477,16.647,0.145462,1.97923,FALSE,0,5.298507139759604e-6
163805,163,179,164.509,10.6705,2.48688,1.13492,10.7317,5.11225,1.59154,FALSE,19.7434,8.047642830976476e-6
125375,34,92,77.0112,4.60106,2.26404,2.21385,4.84683,6.90964,2.57991,FALSE,8.48548,4.3217320532723176e-5
42394,190,9,-91.3651,8.95398,1.57965,2.0817,10.9345,3.29759,1.25878,TRUE,25.6723,9.212078975037685e-6
142117,402,324,-72.1186,9.63507,0.64215,1.60028,13.3921,0.716123,1.23541,TRUE,19.6902,2.5365521646664295e-6
84984,68,32,-31.0993,4.83903,1.07278,1.66754,5.93367,3.45158,1.1385,TRUE,0,1.2115757839815612e-5
65824,451,196,146.067,1.52822,1.3233,1.92511,1.92761,3.33022,2.1012,FALSE,21.2552,4.2273949670844405e-5
101578,85,67,-169.407,21.1691,3.06446,2.54402,28.3708,3.97504,4.63756,TRUE,11.4428,4.854898312041919e-6
116459,147,125,-138.836,3.81615,2.72202,2.08132,5.2808,1.81458,1.10411,TRUE,11.4923,4.4537203147544065e-5
14590,449,237,87.2328,8.73997,1.67726,1.51771,10.5193,4.04424,2.19504,TRUE,8.67537,7.420034942954589e-6
53329,30,71,159.775,9.96308,2.54249,1.44569,10.6652,6.31022,0.0375723,TRUE,0,1.0548159015852513e-5
20063,97,413,74.8838,12.3613,1.2841,1.40223,12.5648,1.80974,2.06551,TRUE,2.58503,4.7763438786901206e-6
98198,58,403,72.2393,18.2511,1.69359,0.870607,18.8507,0.0953265,0.739885,TRUE,6.67893,2.06227853083971e-6
17324,263,235,-66.656,6.92232,2.75451,1.39659,9.75707,7.18264,2.74691,FALSE,1.99166,1.2564347575443884e-5
22424,95,354,3.05497,7.43829,2.22673,1.02028,9.44505,1.62976,1.92504,TRUE,0,7.899144767887863e-6
177396,73,79,157.633,4.12875,2.8281,0.655888,4.56076,4.64317,4.0531,FALSE,16.4841,1.7127388314676225e-5
57334,315,59,148.571,12.871,2.16993,1.29884,15.8251,10.3304,2.294,TRUE,11.3432,5.61473428915625e-6
201648,285,5,-113.892,13.4499,2.24744,1.60997,15.2149,1.34476,6.75794,TRUE,0,7.458908386615618e-6
96522,17,140,37.2662,18.4834,2.54829,1.20027,25.8754,5.02088,0.0231064,TRUE,2.57,2.260762775579966e-6
146429,46,54,5.70758,8.86819,1.16412,2.12283,11.5068,5.60668,5.54569,FALSE,13.4374,6.696783245166391e-6
122873,145,208,57.9725,11.3146,0.418405,1.42226,14.0346,0.786478,0.145462,TRUE,37.8089,1.3417314323603978e-6
155227,198,204,5.59841,2.21033,1.85343,1.25895,2.86229,2.04668,2.17792,FALSE,13.9965,3.466879894495179e-5
3827,185,235,131.541,4.95131,2.0957,1.39659,6.84703,6.40531,2.74691,FALSE,0,1.61439285242238e-5
169870,109,51,-104.828,4.08238,0.949118,0.928641,4.16967,0.97694,5.05122,FALSE,17.3666,9.090034230551352e-6
170411,288,17,-114.311,14.2983,1.14456,2.54829,16.2707,0.00525346,5.02088,TRUE,84.7129,5.620101160748818e-6
100372,257,326,-152.361,8.21829,2.53664,1.63793,11.6157,5.10715,1.34902,FALSE,15.3273,1.1218354676146552e-5
168983,138,446,121.379,5.70616,1.70384,1.1571,8.07606,0.0365006,2.96568,FALSE,15.7772,9.194711942030866e-6
20147,413,389,-107.092,4.1801,1.40223,1.21783,4.28071,2.06551,2.0327,FALSE,18.9838,1.7034322986535568e-5
45942,277,56,34.1545,10.8256,2.06588,1.78471,15.2484,7.15624,5.02113,FALSE,0,7.588118248640117e-6
141004,59,78,109.542,1.26909,1.29884,0.879978,1.77395,2.294,3.26173,FALSE,7.24165,1.9201503660926138e-5
191840,202,159,-41.7415,9.34001,1.93161,1.83512,12.4906,2.02615,4.66913,FALSE,0,9.425460800629615e-6
81294,137,116,-117.39,4.4629,1.88054,1.89197,5.27251,2.21907,2.26769,FALSE,14.7222,2.801875280184373e-5
4366,179,356,-129.613,4.04385,1.13492,1.09758,5.33679,1.59154,0.0349412,TRUE,10.5988,9.677271987079486e-6
74423,295,30,10.1041,4.1512,1.489,2.54249,5.54906,6.0049,6.31022,FALSE,6.02871,2.80826528473218e-5
155257,42,37,-167.718,2.86464,1.65002,1.88734,3.87629,1.96048,0.271456,FALSE,11.3573,3.522040496169613e-5
158076,227,213,-154.21,2.6239,1.34559,1.57228,3.70309,1.31175,0.670635,FALSE,11.2102,2.528082722343185e-5
24430,186,401,7.37671,2.24558,1.17155,0.703904,2.94621,2.06268,0.0151891,FALSE,27.2703,1.205441625789764e-5
170234,98,60,-159.343,12.386,1.31794,1.63564,17.3183,1.85811,3.60483,TRUE,0,3.661898261025379e-6
33677,71,191,66.4269,16.1495,1.44569,2.08683,18.1821,0.0375723,2.13796,TRUE,5.17734,4.538940678921013e-6
41357,377,358,25.8806,4.25157,0.751816,0.894648,6.00131,0.921036,0.0381405,TRUE,28.276,4.479756369770647e-6
52756,62,32,-157.88,6.95437,1.69933,1.66754,9.75832,5.06904,1.1385,FALSE,12.8952,9.252876583302436e-6
184135,34,73,79.1296,2.37489,2.26404,2.8281,2.58343,6.90964,4.64317,FALSE,20.6853,9.951484309521746e-5
19003,445,337,-97.525,5.2694,0.932443,0.485477,5.99438,0.026849,1.44556,TRUE,97.046,3.0201603486408288e-6
12647,45,112,61.2587,7.57247,1.86499,1.2982,9.07318,4.09431,0.00611093,TRUE,13.5525,9.146134051605164e-6
116265,152,146,-7.09449,6.40401,2.02065,2.00477,7.30031,1.64803,1.97923,FALSE,5.23378,2.0937303975546617e-5
63068,186,199,72.3947,1.70236,1.17155,2.00988,1.75797,2.06268,2.0354,FALSE,15.6335,3.9610937298374e-5
168380,93,39,-92.1201,5.44721,0.931073,1.10933,6.60759,3.26742,5.02043,FALSE,10.6286,5.962846809506942e-6
23665,92,434,60.4228,14.0842,2.21385,1.07103,17.0345,2.57991,4.81823,TRUE,0,4.198924782943349e-6
23749,79,105,42.97,4.09797,0.655888,1.05872,5.62854,4.0531,0.853946,FALSE,37.1157,5.058915319066229e-6
158541,226,279,46.5719,4.23515,1.85914,1.53179,5.72141,0.00723389,2.665,TRUE,13.8195,2.0303400422180658e-5
24705,13,23,17.5665,2.5103,1.81345,1.4537,3.47732,3.44639,4.37158,FALSE,8.20753,3.3747098051924924e-5
89430,207,27,-94.2955,21.4975,1.33989,2.13493,25.4212,1.82161,7.74161,TRUE,0,2.166939147236072e-6
175165,78,241,57.7978,24.8369,0.879978,1.16337,30.8386,3.26173,2.08987,TRUE,5.49797,4.800048222857358e-7
127326,391,39,-59.2806,10.8151,1.30558,1.10933,15.3128,2.46616,5.02043,TRUE,10.8188,2.971263598247018e-6
168943,41,322,-170.422,7.64044,1.61688,2.00078,10.1785,2.67068,3.81077,FALSE,0,9.852655853815789e-6
